"x","y","cell","avg_biomass_by_plot","count","mean","sd"
661000,406000,40348,277.795679536483,1,73.2266422066078,7.45346556620739
685000,406000,40351,NA,0,72.0056765334776,6.71855158105947
709000,406000,40354,47.1310451213213,1,70.5102158693252,6.40982912738972
749000,406000,40359,101.100564522821,1,68.5873300856504,6.743920761597
765000,406000,40361,9.92159326462504,1,68.1529778878963,6.68368047297667
773000,406000,40362,10.6046757558481,1,67.9263608232589,6.61837964230791
781000,406000,40363,199.766829062271,1,67.664427681694,6.55681381350799
813000,406000,40367,5.23892658007964,1,65.9299160276075,6.77924882878193
845000,406000,40371,46.2551857223683,1,63.4709660825274,7.61450925807184
309000,398000,40600,320.371124443554,1,72.2270031725547,11.8350757527603
341000,398000,40604,116.848001195405,1,74.7730647614186,9.43371675317319
349000,398000,40605,178.914045318856,1,75.3167825077766,8.96179804690309
357000,398000,40606,108.665089011542,2,75.7265221749893,8.604857676979
373000,398000,40608,25.564871629705,1,76.0444383275871,8.30849657271481
381000,398000,40609,155.79613657157,1,75.8729203695891,8.29344331940568
437000,398000,40616,6.07571558454064,1,71.332837375533,8.16725647393035
453000,398000,40618,NA,0,70.2431834144528,8.28742368863891
525000,398000,40627,137.603159220867,1,69.1415133743413,9.80464773976659
533000,398000,40628,317.996030842196,1,69.3387293913998,9.84163105620006
605000,398000,40637,7.17158333596703,1,73.1246500196259,8.30708161805942
613000,398000,40638,106.884449154079,1,73.6061566824518,8.17877812411056
621000,398000,40639,24.6271529196108,1,74.0475088690692,8.07547675364434
629000,398000,40640,159.931746529307,1,74.426837758908,7.98872054864771
645000,398000,40642,NA,0,74.893007045873,7.79292497647846
653000,398000,40643,236.314391267642,1,74.9325496037553,7.6439914779495
661000,398000,40644,143.556816416607,1,74.8244026311834,7.44305632581259
677000,398000,40646,58.7519933706133,2,74.2010333260056,6.92950371841901
693000,398000,40648,157.400673242752,2,73.2907118525144,6.54070034149986
701000,398000,40649,37.5613997857551,1,72.8089425804461,6.4529742856189
725000,398000,40652,NA,0,71.4284903808646,6.62331685539562
749000,398000,40655,9.03909684635863,1,70.3362743294255,6.88831749371452
781000,398000,40659,NA,0,69.2231938344715,6.64267521059241
821000,398000,40664,35.6318292731419,1,66.2542966189125,7.00189659622064
309000,390000,40896,118.679894273451,1,72.4633783183446,11.9519513749837
325000,390000,40898,NA,0,73.7392390240483,10.7338087805653
333000,390000,40899,25.0754490846192,1,74.4078419182651,10.1519989237876
349000,390000,40901,140.889804485327,2,75.6323992351756,9.12758755882627
357000,390000,40902,77.6069824119219,1,76.0840077002606,8.75304455580643
381000,390000,40905,58.6009594566183,1,76.4060953698879,8.33478855246609
405000,390000,40908,153.600969792724,2,75.083548974173,8.27870568890074
453000,390000,40914,NA,0,71.5394314398195,8.37355799048409
525000,390000,40923,NA,0,70.1224082695937,9.84277961531413
637000,390000,40937,198.646207795192,1,76.0033194663293,7.81487039477237
645000,390000,40938,73.9728048550076,2,76.2973963605169,7.72416302431376
661000,390000,40940,45.2715299624634,2,76.4471903758805,7.39959585751081
669000,390000,40941,52.4598508684992,1,76.2825198146559,7.15293268657909
685000,390000,40943,53.3518722273657,1,75.6276038607363,6.67537403427362
693000,390000,40944,83.5993048217017,1,75.2157485940939,6.52922720758418
749000,390000,40951,23.6930400776039,1,72.4589991007795,7.03929906060211
773000,390000,40954,NA,0,71.5893272850887,6.83961937801867
797000,390000,40957,NA,0,70.0005176284242,6.69049607840334
829000,390000,40961,2.71636175163583,1,66.5855543799265,7.25019835776206
853000,390000,40964,156.360538489509,1,64.0615251169811,7.76170275611726
309000,382000,41192,36.7615020282366,1,72.6192424101954,12.0242248154189
333000,382000,41195,106.527220369676,1,74.4991702404647,10.2747702150365
341000,382000,41196,104.444751059437,2,75.1320740530076,9.73300108907922
349000,382000,41197,172.411784259024,1,75.705404821203,9.24950769340947
357000,382000,41198,146.281750099329,1,76.1732222918118,8.85996242216234
397000,382000,41203,NA,0,76.1458733018519,8.25775402676722
461000,382000,41211,207.209498528453,2,72.3828160797525,8.58092385918025
493000,382000,41215,NA,0,71.3466427156225,9.2807891854703
509000,382000,41217,NA,0,71.1068769444258,9.62166143146914
629000,382000,41232,64.6003162773748,1,76.7274094362064,7.76445475115526
637000,382000,41233,80.6148192619959,2,77.2554057053815,7.70598645951483
645000,382000,41234,19.4803979276916,1,77.6805361648642,7.63187806312888
653000,382000,41235,NA,0,77.9638435783357,7.51404292729825
661000,382000,41236,7.9299682035129,2,78.0815859648933,7.33502837557478
669000,382000,41237,134.740779555403,2,78.0279027996337,7.09535412672197
677000,382000,41238,128.461011341553,2,77.846357589361,6.84541400965962
709000,382000,41242,144.154817748381,1,76.5686554711027,6.56805631704307
717000,382000,41243,23.0237269276265,1,76.2096485121348,6.70750285107218
741000,382000,41246,39.9180261522175,1,75.2045547319568,7.16346605641543
749000,382000,41247,245.654694376801,1,74.9476524763316,7.19995890221692
789000,382000,41252,61.015276320441,2,72.8619825358712,6.81562483245781
805000,382000,41254,18.7662984879132,1,71.1787271640046,6.85612897154589
821000,382000,41256,15.7681541301142,1,69.0856603114729,7.13037306065269
829000,382000,41257,16.6862159783139,1,67.9970464736459,7.30584666328499
837000,382000,41258,13.1146359474423,1,66.93036833972,7.47888943424233
845000,382000,41259,47.6561723751045,1,65.9102918965576,7.63589485517976
869000,382000,41262,NA,0,NA,NA
325000,374000,41490,19.2258039944625,1,73.8405927026107,10.9156986729013
341000,374000,41492,NA,0,75.0368788963672,9.82517399688581
365000,374000,41495,NA,0,76.3898005623857,8.64099054114049
445000,374000,41505,NA,0,74.2206642327407,8.33971850640129
469000,374000,41508,91.6617045396591,1,73.245652313322,8.8182944575072
637000,374000,41529,NA,0,78.4455726600923,7.58160200273255
645000,374000,41530,3.55909143021242,1,79.0083691791852,7.51625802874027
653000,374000,41531,133.514421492132,2,79.4289811699445,7.40619688186838
661000,374000,41532,91.1469255072676,2,79.6838867140385,7.23692701705892
669000,374000,41533,33.2735566621468,2,79.7732747929463,7.0145913990363
677000,374000,41534,NA,0,79.7340301426613,6.78361095420886
693000,374000,41536,29.3440467388219,1,79.4366119814443,6.51835834293971
725000,374000,41540,128.686411455558,1,78.4982935464631,7.02254880243888
741000,374000,41542,104.573461683985,1,78.022588225741,7.32410769724689
765000,374000,41545,91.5287288225333,1,77.2593713429453,7.24287528465357
781000,374000,41547,42.2600535117746,2,76.2193782979853,7.03812312472156
797000,374000,41549,43.98296953109,1,74.5336536776191,6.94791615091564
829000,374000,41553,119.181540627116,2,69.701006846177,7.37957843045849
853000,374000,41556,171.312594857984,1,66.0704094741764,7.77946626226738
333000,366000,41787,NA,0,74.2736065126224,10.4282098132869
349000,366000,41789,NA,0,75.3146929226308,9.4475407302087
381000,366000,41793,NA,0,76.5534666403341,8.31910464658079
397000,366000,41795,46.5126247839789,1,76.5571168851089,8.14198845164346
405000,366000,41796,297.494377903091,1,76.4248040743595,8.10192709823123
453000,366000,41802,200.979506491657,1,74.88616902875,8.48969258516133
461000,366000,41803,76.6721343969804,1,74.617801867939,8.66862605160189
477000,366000,41805,26.9033722015409,1,74.0780843267745,9.03174503425367
557000,366000,41815,75.6090193963702,1,73.2699253045276,9.15489431238412
645000,366000,41826,193.885312003727,2,80.2398987508519,7.37592870153779
653000,366000,41827,75.4916280664621,3,80.8047978603136,7.26245274166997
661000,366000,41828,11.5602386694642,1,81.2239597272549,7.10595230222295
669000,366000,41829,186.339189861875,1,81.4919064105086,6.90955846968534
685000,366000,41831,122.003717158793,2,81.710590213153,6.57476548638477
693000,366000,41832,40.5266403890371,1,81.7216010334406,6.52904043651881
701000,366000,41833,128.372238287622,1,81.6885094629402,6.58983467543907
725000,366000,41836,96.6784334321515,2,81.436803717814,7.16419083921979
837000,366000,41850,104.987303017898,1,70.1432415695627,7.60408418794372
845000,366000,41851,285.56554226111,1,68.6967711666891,7.71255797756594
341000,358000,42084,50.6611513444932,1,74.4939810157571,10.0213891454805
357000,358000,42086,NA,0,75.3784502317059,9.17974670242235
397000,358000,42091,226.075665746082,1,76.5575108184799,8.12325799295976
405000,358000,42092,67.137835330384,1,76.5737131324537,8.0587097390727
501000,358000,42104,247.331593457384,1,74.3285386864333,9.45961691332251
589000,358000,42115,245.667271443892,1,75.5469104693983,8.07365906363175
629000,358000,42120,NA,0,79.6564180492454,7.41560138894036
637000,358000,42121,215.319213955923,1,80.5622414628019,7.34342707363125
645000,358000,42122,111.217285381638,1,81.3874336326892,7.24539409746334
653000,358000,42123,188.297352608459,2,82.107819894361,7.11961693213367
661000,358000,42124,151.006049612658,3,82.7104427035535,6.97098002631876
669000,358000,42125,104.086971117242,1,83.192878222929,6.80766399535538
677000,358000,42126,119.295564442729,2,83.572618410932,6.65377583337241
685000,358000,42127,65.1046313202903,1,83.8778571498837,6.5570654871779
693000,358000,42128,NA,0,84.1242788505818,6.55336682840911
709000,358000,42130,NA,0,84.4661350321989,6.8387738375515
717000,358000,42131,106.995585795401,2,84.5781586566747,7.06999316980018
725000,358000,42132,87.3188108977378,1,84.6764305702759,7.29259621097666
733000,358000,42133,46.8804322258318,1,84.7421472348117,7.47592574994791
757000,358000,42136,11.4717768412766,1,84.5047486463323,7.63864391129103
773000,358000,42138,34.9398181878371,2,83.5600312281872,7.50374050791337
797000,358000,42141,NA,0,80.4212904208501,7.32569117539188
805000,358000,42142,26.5828686144403,1,78.9515046518565,7.33320684397833
813000,358000,42143,89.4726963365803,1,77.3268828944077,7.38704743068559
829000,358000,42145,NA,0,73.8129620982176,7.58130572704549
837000,358000,42146,NA,0,72.0375094203039,7.68127798256203
333000,350000,42379,142.092984776217,1,73.7114044235217,10.6110328924988
349000,350000,42381,68.4289386073556,1,74.5356618551549,9.72984114442426
365000,350000,42383,126.950031940499,1,75.3268988232219,9.01003326341714
413000,350000,42389,96.1443006943741,1,76.7388006318236,8.00181015227185
469000,350000,42396,24.7550125251864,1,76.3170195714802,8.86732184200542
477000,350000,42397,119.24623376632,1,76.0814008566178,9.03814017662586
509000,350000,42401,562.364132579445,1,74.9740644985335,9.45915031607991
589000,350000,42411,193.933636018755,1,76.0114781831019,8.00158212382765
637000,350000,42417,67.598528052193,1,81.4788200763775,7.26414094053075
645000,350000,42418,85.4185557584246,1,82.4593938713947,7.14630699876313
653000,350000,42419,235.536079830869,2,83.3571930404009,7.00615754542976
661000,350000,42420,28.0577724695672,4,84.1698473288185,6.86293272312031
669000,350000,42421,373.815234920784,1,84.8939431706417,6.72449424281274
677000,350000,42422,111.403311092306,1,85.5395453861792,6.61095137573163
685000,350000,42423,176.661397260347,2,86.1232737652018,6.5555916426223
701000,350000,42425,NA,0,87.1198403769623,6.72011950837925
709000,350000,42426,NA,0,87.5319814427038,6.92720640327726
725000,350000,42428,73.4441508419213,1,88.2191206589681,7.3929920562433
733000,350000,42429,65.8126753085977,1,88.4882033099651,7.56888320366158
741000,350000,42430,41.7636484220652,1,88.6639046597135,7.68551748502818
765000,350000,42433,125.100333967472,1,88.1094940606501,7.74594234232215
781000,350000,42435,166.661541907539,1,86.4821203247851,7.63915185130379
789000,350000,42436,125.250620735065,2,85.2506661956184,7.58444214158613
829000,350000,42441,38.086477938549,1,76.105897834651,7.69094717237441
837000,350000,42442,13.5039041986241,1,74.038497341137,7.75610753871093
853000,350000,42444,170.273517684725,1,70.1500382458489,7.84866384867969
349000,342000,42677,171.36699231601,1,74.112234674059,9.89512801081346
357000,342000,42678,185.655922892202,2,74.4864754344217,9.53260710427457
373000,342000,42680,89.3135344786834,3,75.2606996565528,8.90226399954771
533000,342000,42700,25.5986574402219,1,74.9797400460315,9.11047035408241
573000,342000,42705,68.1818361785919,1,75.3622645025555,8.29888970483619
605000,342000,42709,20.5080273405367,1,77.9699610999175,7.70291381130159
613000,342000,42710,67.2986476113007,2,78.9385000082393,7.58555262556607
637000,342000,42713,30.616002177493,3,82.3139171481254,7.22472935828361
645000,342000,42714,100.834935923798,1,83.4658087691868,7.08476148886567
653000,342000,42715,16.9273454856234,2,84.5687512904392,6.93343789376949
661000,342000,42716,NA,0,85.6191698737066,6.79171030809582
669000,342000,42717,318.016737981593,1,86.6178104965009,6.67004879692722
677000,342000,42718,32.8506156960464,1,87.5655411758595,6.58617449529167
685000,342000,42719,60.631828489027,2,88.4612727309453,6.56775928655269
693000,342000,42720,107.231612138564,2,89.307802871575,6.6314371260456
701000,342000,42721,NA,0,90.0894799611066,6.78432977470008
725000,342000,42724,98.2182447353888,3,92.0337609819128,7.4642590121905
733000,342000,42725,295.006470312845,1,92.5271171913179,7.63054529501219
741000,342000,42726,12.1907210596206,1,92.864281775178,7.75085246045299
765000,342000,42729,NA,0,92.3615902881853,7.90382789476744
813000,342000,42735,189.332374611243,1,83.1348492450069,7.71265921903212
821000,342000,42736,NA,0,80.8339685241508,7.73819681366372
829000,342000,42737,14.8889009963307,1,78.4550871936994,7.77297560964853
837000,342000,42738,112.04047658466,2,76.0721159245912,7.79986910364706
845000,342000,42739,93.4213975091155,1,73.7656758590151,7.81766475849418
853000,342000,42740,111.43409065251,3,71.6022583368162,7.83607265544304
349000,334000,42973,18.7504145358715,1,73.7047354771162,10.0670981344181
357000,334000,42974,41.1054579707246,1,74.0514334794077,9.71980788411459
373000,334000,42976,154.30802471967,1,74.8376575266394,9.09302465128666
397000,334000,42979,NA,0,76.1577231121085,8.32647281653144
413000,334000,42981,34.5379776890107,1,76.9763883029727,8.04206248280674
437000,334000,42984,96.0164197511531,1,77.8372839037852,8.12196778064566
525000,334000,42995,95.9485387510104,1,75.8123050345444,9.07847473765571
573000,334000,43001,NA,0,75.685871157653,8.23321727492669
581000,334000,43002,179.466647142432,1,76.1247247222025,8.10149895427613
597000,334000,43004,61.4405515932127,1,77.4597780525387,7.87141840629333
605000,334000,43005,130.116180517254,1,78.351016580859,7.77060278593173
613000,334000,43006,175.358883749492,1,79.3822813761437,7.66538926494202
629000,334000,43008,111.997667882753,1,81.7905709276398,7.39853180549204
637000,334000,43009,254.701764363438,1,83.1051531594947,7.2368508053684
645000,334000,43010,75.0363163987027,2,84.4416871084821,7.06943495926657
653000,334000,43011,272.2171743353,1,85.7706719339567,6.90922141187442
661000,334000,43012,55.6903513008492,2,87.0833912256351,6.77060982627284
669000,334000,43013,77.6827397758527,1,88.3834624945742,6.65773924767755
677000,334000,43014,NA,0,89.6644018114495,6.58778487776919
685000,334000,43015,273.750103809573,2,90.9065139396748,6.58865315746224
693000,334000,43016,54.172363293219,2,92.0961699510711,6.67359875424459
701000,334000,43017,26.8833479933342,1,93.2174539794143,6.83956870159584
709000,334000,43018,179.012580175489,1,94.2620002931469,7.05991019047736
717000,334000,43019,NA,0,95.2326021853672,7.28829228954977
725000,334000,43020,105.227410625494,4,96.0932698027757,7.49704991771607
733000,334000,43021,NA,0,96.814191937376,7.66022190503667
741000,334000,43022,43.9762439619131,2,97.3097975730315,7.79359218516415
773000,334000,43026,53.9604633121998,1,95.8584096451676,8.07774234046569
821000,334000,43032,181.192498044775,1,83.4731433193785,7.79630344541465
829000,334000,43033,169.907923788453,1,80.7612482987322,7.78101707785234
837000,334000,43034,92.9865020331024,1,78.0511290175927,7.77096141005523
845000,334000,43035,128.563590288862,1,75.4354842465341,7.76742913894907
853000,334000,43036,25.6922688528902,1,72.9899437742305,7.78513487844511
357000,326000,43270,196.753425680441,2,73.648415323571,9.91364613734918
365000,326000,43271,NA,0,74.0125816304382,9.59952403341632
389000,326000,43274,9.13784576071792,1,75.4396739301014,8.71865908443324
421000,326000,43278,61.1113642648324,1,77.537192855947,8.04495878618922
429000,326000,43279,NA,0,77.9533616089699,8.05792463603286
437000,326000,43280,NA,0,78.2916265976321,8.13746167489791
469000,326000,43284,155.162806424928,1,78.6855729017001,8.78411338494569
493000,326000,43287,62.4072824438337,1,77.9376663846694,9.10599032229431
501000,326000,43288,15.2882492168123,1,77.5625033251072,9.13631374028576
509000,326000,43289,19.8987741659297,1,77.1617030813418,9.12011813301348
517000,326000,43290,NA,0,76.7492439593768,9.04357576704044
565000,326000,43296,185.74700351908,1,75.6877030211045,8.28689985789098
573000,326000,43297,207.198035258085,1,75.9510938030876,8.19082766933501
597000,326000,43300,76.4697733651524,1,77.7479359679721,7.93540885050654
605000,326000,43301,157.134598054147,1,78.6820929492622,7.86369552777109
613000,326000,43302,NA,0,79.7805752628181,7.77334215982991
621000,326000,43303,143.245062914434,1,81.0305832856635,7.64939396954635
629000,326000,43304,NA,0,82.4094410259149,7.48282967531911
637000,326000,43305,97.1530562206068,1,83.8857404739917,7.2916586382686
645000,326000,43306,NA,0,85.4234873006278,7.09987427434866
661000,326000,43308,66.5829625036538,1,88.5873843952451,6.7901190737298
669000,326000,43309,58.7701954106768,1,90.2081116578603,6.68005678214012
677000,326000,43310,89.7188874939201,5,91.8370792589619,6.61709387094792
685000,326000,43311,80.1915837805651,2,93.442110045904,6.62605064891673
693000,326000,43312,228.065847032544,3,94.9954122614794,6.7186865051281
701000,326000,43313,176.781316085049,1,96.478658223065,6.88432979533782
709000,326000,43314,112.097558148365,1,97.8810134955634,7.09110330969773
717000,326000,43315,163.632436114507,3,99.1802689868958,7.30344632405344
725000,326000,43316,103.14145115761,3,100.333331293129,7.4967549533323
733000,326000,43317,214.993882171386,1,101.274527979792,7.66633323847689
741000,326000,43318,46.3422470765697,3,101.913877385352,7.82505789641306
829000,326000,43329,133.423918452091,2,82.9103869119945,7.69797868489673
837000,326000,43330,52.7520157557145,3,79.8702723125245,7.65920576878381
853000,326000,43332,26.6251888875015,3,74.2377895753502,7.701608822317
357000,318000,43566,54.5462091949602,1,73.2999029297191,10.1122038514665
373000,318000,43568,114.632906737759,1,74.0750631239405,9.50596528091457
389000,318000,43570,7.47808668747555,1,75.2006741458129,8.88749754179826
413000,318000,43573,107.12224875183,1,77.1470907663121,8.19642010310736
421000,318000,43574,87.7709588626561,1,77.7482911751225,8.11251675426229
429000,318000,43575,25.7694427445813,1,78.2814724557343,8.10904087517563
445000,318000,43577,NA,0,79.0645455596404,8.29257514351409
461000,318000,43579,56.9123796846082,1,79.3943235174536,8.60838501679645
485000,318000,43582,NA,0,78.9609961220709,8.9674997947196
525000,318000,43587,132.554490494009,1,76.8417905641603,8.77573959449358
549000,318000,43590,248.460866767859,1,75.9316335461848,8.39202815429681
605000,318000,43597,13.7185401569528,1,78.987016564855,7.9447352376109
613000,318000,43598,38.5918145079402,2,80.1600267332332,7.86604124496001
629000,318000,43600,327.674698940904,1,83.0292649958247,7.56692239699595
637000,318000,43601,NA,0,84.6808057204106,7.35938902167146
645000,318000,43602,103.801198180153,1,86.4331235411841,7.15312105676735
653000,318000,43603,NA,0,88.2587028279148,6.9747360396297
661000,318000,43604,18.9027688886371,1,90.1437777150096,6.83537517715663
669000,318000,43605,196.223190239947,1,92.0883679227836,6.7310257207754
677000,318000,43606,79.0557314259066,2,94.0707589439762,6.67228050034637
685000,318000,43607,87.6810281943436,2,96.0437392977702,6.68295048901672
693000,318000,43608,185.772579088689,3,97.9689417708682,6.77227231099533
701000,318000,43609,188.521883449604,1,99.8194460455018,6.92737998724767
709000,318000,43610,160.282852101893,2,101.582237671475,7.11255396801522
717000,318000,43611,152.608392383351,1,103.206463176187,7.30680103864747
725000,318000,43612,54.6005107921448,2,104.640685634991,7.48825478197722
733000,318000,43613,122.911011035594,4,105.790044376414,7.66812859768939
741000,318000,43614,84.102217302555,2,106.55193275805,7.86043871192397
749000,318000,43615,154.571202101438,1,106.833465330228,8.05957917534803
757000,318000,43616,37.5137245346729,2,106.568685637891,8.23860632922957
789000,318000,43620,10.2445046912788,1,100.169099800347,8.23692184207328
805000,318000,43622,261.62921139762,2,94.6056965253944,7.91222287894301
821000,318000,43624,303.674128483999,1,88.1608174585237,7.62059680061586
829000,318000,43625,91.423742087713,3,84.7762353255011,7.52358105943462
837000,318000,43626,153.561034339431,3,81.4284483719389,7.48376670477432
845000,318000,43627,87.6132134615773,3,78.2363663952561,7.5132194706964
853000,318000,43628,113.416850242999,1,75.2838962568619,7.60028471590763
861000,318000,43629,NA,0,72.614220451348,7.72499481695147
357000,310000,43862,46.0106222727665,1,73.0367220103717,10.3061675920086
373000,310000,43864,165.08087444742,1,73.7924701644299,9.71210107595221
445000,310000,43873,91.897999426741,1,79.5702729166759,8.32793293763371
453000,310000,43874,106.538465909269,2,79.8609960920394,8.46165585453411
477000,310000,43877,86.6784501890034,1,79.8822521247769,8.83462816733595
485000,310000,43878,200.07053577324,1,79.5994767996095,8.88104103484148
517000,310000,43882,147.336113434244,2,77.7641588026831,8.7369176014637
533000,310000,43884,NA,0,76.8249448688026,8.49503846363934
541000,310000,43885,190.105851073489,1,76.4632833918355,8.37786261483001
605000,310000,43893,5.4316856672882,1,79.2915816829033,7.97282950432456
613000,310000,43894,129.379438004707,1,80.5467797261431,7.9015872141182
621000,310000,43895,191.243337301429,1,82.0145666119168,7.77828910817372
629000,310000,43896,81.2833130350362,2,83.674264347431,7.60943858099061
653000,310000,43899,NA,0,89.5653141224495,7.02558668627908
669000,310000,43901,17.7553589453515,1,94.0158106950583,6.79759016882428
677000,310000,43902,133.798848686593,2,96.3394147723782,6.75030216889355
685000,310000,43903,234.470317681829,1,98.6722728886261,6.76211349894839
693000,310000,43904,31.0923531472865,1,100.965096366377,6.84033832801275
701000,310000,43905,108.974018267803,3,103.178634261904,6.97365132243492
709000,310000,43906,149.973966495293,2,105.277805774355,7.13571467004583
717000,310000,43907,137.907748448805,5,107.207194215729,7.30722281301238
725000,310000,43908,176.679489427296,4,108.886633024932,7.48449151557072
733000,310000,43909,254.554050757969,3,110.209222825732,7.6776975115079
741000,310000,43910,91.7075419954948,3,111.055426165995,7.90771258915098
749000,310000,43911,209.572546020646,3,111.322530946935,8.15520915721154
757000,310000,43912,187.986198916209,1,110.943824399171,8.37792847348453
765000,310000,43913,126.486951278266,2,109.88085589561,8.51084221703224
789000,310000,43916,31.188091342736,1,103.320249759767,8.262790424525
813000,310000,43919,33.5846716965903,1,93.5403313119855,7.55695258543697
821000,310000,43920,237.266564281599,2,89.924930964286,7.38734522432239
829000,310000,43921,141.512034814546,1,86.2506536219495,7.2873660716941
837000,310000,43922,181.272224241345,1,82.6379370649202,7.27689661052505
845000,310000,43923,149.55404605316,2,79.2178117678359,7.36278939308089
853000,310000,43924,103.846017475603,4,76.0717900683481,7.51531457115727
861000,310000,43925,95.9071941756924,1,73.2442323484727,7.7018116255681
357000,302000,44158,175.502668647192,1,72.8939375446989,10.4834942166305
365000,302000,44159,138.858735991708,1,73.2033250690947,10.1948442523801
373000,302000,44160,102.429834049441,1,73.6413476206095,9.89190153565118
389000,302000,44162,47.4577780828078,1,74.9563206792445,9.2166240477823
397000,302000,44163,NA,0,75.7514146595464,8.89272450428546
405000,302000,44164,96.0311211534721,1,76.5865568720871,8.61527775971344
413000,302000,44165,38.2607031771134,1,77.4231500353859,8.40974247198464
429000,302000,44167,96.9153989563033,1,78.9556554766779,8.25613948664862
437000,302000,44168,NA,0,79.5724599378457,8.28397018458338
445000,302000,44169,45.6107115212024,1,80.0638437073585,8.36459014679397
469000,302000,44172,77.2604566634202,1,80.6211200546948,8.68847148452849
477000,302000,44173,NA,0,80.4778392982394,8.74950015871981
501000,302000,44176,246.231613164552,2,79.2833229526982,8.70632970710959
509000,302000,44177,104.573583704072,1,78.7479804170299,8.64347345533588
517000,302000,44178,4.62223876849096,1,78.1956881106346,8.55973467859116
533000,302000,44180,NA,0,77.1666744489555,8.34964155338886
541000,302000,44181,218.157815420297,1,76.7615112531235,8.25046099932448
565000,302000,44184,NA,0,76.3397717634659,8.07395775959355
573000,302000,44185,52.9003532377639,1,76.5533458955962,8.04843366145348
581000,302000,44186,8.00564696538185,1,76.9844554942465,8.02173845228513
597000,302000,44188,144.286580709288,1,78.5014299652415,7.98248632643917
605000,302000,44189,117.677907600408,1,79.6034372150956,7.95026973791657
613000,302000,44190,54.323229186929,1,80.9469131405501,7.88309117834234
629000,302000,44192,NA,0,84.3538086825784,7.5958340778467
645000,302000,44194,93.5103019377204,3,88.555406617439,7.22587786021193
653000,302000,44195,101.294247040009,1,90.8986328158065,7.06770808267542
661000,302000,44196,72.5819084304977,2,93.3679317610488,6.95375651205965
669000,302000,44197,117.801509369602,1,95.9438888361118,6.8835876031761
685000,302000,44199,113.830534969622,1,101.26936373648,6.86907733963033
693000,302000,44200,169.328876686871,1,103.905485692031,6.93531680161612
701000,302000,44201,116.388248906567,2,106.448172486463,7.04532715515166
709000,302000,44202,217.585971861994,2,108.845856644814,7.17920549318866
717000,302000,44203,97.00732335069,4,111.034757962381,7.32298649785842
725000,302000,44204,131.40742642991,2,112.911660886926,7.49013898228723
733000,302000,44205,184.080680204452,4,114.345668398686,7.69874541633795
741000,302000,44206,187.310018819314,4,115.206330620832,7.95978716879844
749000,302000,44207,215.15177335859,3,115.402687076919,8.25343345069183
757000,302000,44208,114.587831281751,4,114.850597701823,8.50624924608773
765000,302000,44209,65.5794018063706,1,113.536545657875,8.64591576104029
789000,302000,44212,NA,0,105.861528741711,8.20348729700334
797000,302000,44213,180.935890698018,1,102.466425212339,7.8773000778342
829000,302000,44217,66.6583202374762,2,87.2417980954893,7.03467258790506
837000,302000,44218,189.822509073516,1,83.4340545586915,7.08664354253328
845000,302000,44219,328.16340940066,1,79.8527103970483,7.24763602299737
853000,302000,44220,71.7049903013638,3,76.5761746855017,7.47664643059163
861000,302000,44221,115.383933525621,1,73.6401825808855,7.73157518930325
365000,294000,44455,44.1789906152684,1,73.2122281336404,10.3433779309963
373000,294000,44456,196.817201063491,1,NA,NA
381000,294000,44457,12.7535144194098,1,74.2799747993893,9.69852332120224
389000,294000,44458,3.03375634934024,1,75.0164566092152,9.35837817328516
405000,294000,44460,106.755290156553,2,76.742470725003,8.74046180194005
421000,294000,44462,102.924618632672,1,78.5088903744074,8.38106899342446
429000,294000,44463,30.3430920991094,1,79.3051021087204,8.32341982907036
445000,294000,44465,NA,0,80.5468593967574,8.38973914303247
453000,294000,44466,27.86215364768,1,80.9472985108309,8.47712877599808
469000,294000,44468,75.9051285335904,2,81.1913051750722,8.61661373827177
493000,294000,44471,NA,0,80.2964529058449,8.58557875581368
509000,294000,44473,85.4934786941979,2,79.1997046289943,8.45716191916387
533000,294000,44476,63.8533479517726,1,77.493708287405,8.20547835333728
565000,294000,44480,179.065071989882,1,76.5509366551927,7.97997403144491
573000,294000,44481,NA,0,76.7598141185496,7.9593187243053
605000,294000,44485,NA,0,79.9280680546386,7.88557983771457
629000,294000,44488,58.5505511121068,4,85.0524287481762,7.54147025853716
645000,294000,44490,47.9579498055318,2,89.6552121307849,7.21543113365009
653000,294000,44491,65.2161345439112,4,92.2383849666492,7.0913655602809
661000,294000,44492,57.8987212911702,2,94.9715847624236,7.01570920221415
669000,294000,44493,88.4623817677773,1,97.8339974944711,6.98152176892483
677000,294000,44494,191.698008297314,1,100.785792221525,6.97943852362222
685000,294000,44495,92.1589864410146,2,103.767803700956,7.00481855983943
693000,294000,44496,123.994414666143,3,106.701844479116,7.06448412690325
701000,294000,44497,101.82853816838,1,109.519349441677,7.15234825692858
709000,294000,44498,54.0119696362009,1,112.157516171383,7.25019302895261
717000,294000,44499,103.075098758961,1,114.530696266744,7.36242953334466
725000,294000,44500,173.034789321352,4,116.520925466178,7.51980800275041
733000,294000,44501,148.977158504971,3,117.981910469736,7.7395160369131
741000,294000,44502,250.842106514619,4,118.77611349199,8.02437660607497
749000,294000,44503,198.257249864338,2,118.820155030859,8.34234016195517
757000,294000,44504,106.485396067857,4,118.057273263238,8.61271168112659
765000,294000,44505,101.983052387215,1,116.449059085154,8.73687893535849
773000,294000,44506,86.4405335820231,1,114.081936757269,8.67451764991603
797000,294000,44509,37.1475916333294,1,103.955421546189,7.69547616423627
